CATALOGID,ra,dec,GAIA_DR3_SOURCE_ID,SNR_SnowWhite,WD_TYPE,Teff_SnowWhite,E_Teff_SnowWhite,Logg_SnowWhite,E_Logg_SnowWhite,SPEC_FILE,SN_MEDIAN_ALL,MJD
5307280236,295.462432861328,23.5100650787354,2.02029571633007E+018,14.2870435714722,DA,23392.6953125,393.1025390625,7.6760196685791,0.000508178432937712,spec-015360-59364-5307280236.fits         ,6.45364189147949,59364
2.70215978344936E+016,321.082092285156,66.6617660522461,2.22197239968596E+018,60.3480796813965,DA,18172.54296875,639.619812011719,8.39247798919678,0.000937851320486516,spec-101748-59846-27021597834493624.fits  ,3.07119512557983,59846
2.70215987246357E+016,306.243804931641,-1.10293245315552,4.22922412852309E+018,6.08403730392456,DA,15250,0.000901845865882933,8.24011421203613,1.29455293063074E-05,spec-101015-59740-27021598724635696.fits  ,2.44620800018311,59740
4504353765,84.536506652832,22.3573589324951,3.40417235704802E+018,35.5517425537109,DA,13666.095703125,2.281494140625,7.97447538375855,0.000185952012543567,spec-015226-59265-4504353765.fits         ,24.809850692749,59265
2.7021598874483E+016,312.02099609375,1.34713661670685,4.22874515376838E+018,8.72967720031738,DA,19751.36328125,2.0923478603363,7.79585838317871,0.000739869312383235,spec-101060-59840-27021598874483008.fits  ,6.03912544250488,59840
2.70215988740811E+016,307.730102539062,3.17526507377625,4.23278080812099E+018,8.35751914978027,DA,7555.69580078125,26.0360565185547,7.56704044342041,0.00112946412991732,spec-101017-59844-27021598874081093.fits  ,2.33455944061279,59844
2.70215988740811E+016,307.730102539062,3.17526507377625,4.23278080812099E+018,8.35751914978027,DA,7555.69580078125,26.0360565185547,7.56704044342041,0.00112946412991732,spec-101017-59846-27021598874081093.fits  ,5.65331077575684,59846
2.70215981038962E+016,122.012435913086,18.4358024597168,6.68994276508488E+017,66.1493301391602,DA,12439.9521484375,60.0481452941895,8.26703357696533,0.000170331462868489,spec-101944-59884-27021598103896245.fits  ,8.22201538085938,59884
4555022559,127.198211669922,27.305212020874,7.04052071616895E+017,28.1890640258789,DA,13000,0.0213190224021673,8.2828950881958,0.000200345093617216,spec-015058-59195-4555022559.fits         ,13.6131362915039,59195
4555022559,127.198211669922,27.305212020874,7.04052071616895E+017,28.1890640258789,DA,13000,0.0213190224021673,8.2828950881958,0.000200345093617216,spec-015060-59222-4555022559.fits         ,13.407995223999,59222
4470186659,96.4926834106445,-3.6925003528595,3.11668476542722E+018,18.520622253418,DA,17266.5,190.85417175293,8.13713932037354,9.87096136668697E-05,spec-015279-59302-4470186659.fits         ,12.8633270263672,59302
2.70215987559895E+016,277.29150390625,2.03204941749573,4.27684741309728E+018,94.8097305297852,DA,13663.9306640625,658.903259277344,8.53934478759766,0.000430513056926429,spec-100521-59736-27021598755989483.fits  ,3.87402892112732,59736
2.70215979058572E+016,268.327667236328,64.7506408691406,1.44075822553217E+018,15.6201601028442,DA,13500,1000,7.96583080291748,0.000341693725204095,spec-101199-59700-27021597905857204.fits  ,10.9301977157593,59700
2.70215979197029E+016,129.405609130859,49.8743324279785,1.02702863011329E+018,37.5668106079102,DA,6053.26318359375,2.28926253318787,7.847092628479,0.000141921133035794,spec-102897-59976-27021597919702878.fits  ,25.2668895721436,59976
2.70215979737444E+016,75.91748046875,-5.94547653198242,3.21148902165814E+018,3.70218801498413,DA,89000,0.227288991212845,8.98999977111816,0.00290562864392996,spec-103667-59882-27021597973744441.fits  ,2.65982699394226,59882
2.70215979706259E+016,53.1523933410645,-0.821879088878632,3.26335119843402E+018,284.284942626953,DA,12102.994140625,0.00497728586196899,8.98999977111816,0,spec-101844-59967-27021597970625909.fits  ,9.24789714813232,59967
2.70215979264974E+016,321.253204345703,-1.72846019268036,2.68588250320658E+018,28.2109279632568,DA,8132.1982421875,10.3193578720093,8.98999977111816,3.67985485354438E-05,spec-104646-59789-27021597926497448.fits  ,7.1414361000061,59789
2.70215979264974E+016,321.253204345703,-1.72846019268036,2.68588250320658E+018,28.2109279632568,DA,8132.1982421875,10.3193578720093,8.98999977111816,3.67985485354438E-05,spec-104646-59844-27021597926497448.fits  ,8.19558429718018,59844
2.70215979345184E+016,34.525936126709,-1.54210638999939,2.49458545011587E+018,18.1319580078125,DA,19804.724609375,197.530609130859,7.93796920776367,0.00017323627253063,spec-104647-59906-27021597934518383.fits  ,9.29137229919434,59906
2.7021597901175E+016,79.3517150878906,49.3746337890625,2.61384945064972E+017,303.813873291016,DA,11471.5947265625,79.8370895385742,7.88335561752319,0.00105573295149952,spec-102869-59971-27021597901175025.fits  ,4.72912549972534,59971
2.70215978437698E+016,279.791931152344,70.1497039794922,2.25958704036617E+018,81.3035659790039,DA,26167.794921875,167.992752075195,7.97840023040772,0.000721600081305951,spec-101183-59658-27021597843769843.fits  ,6.50802040100098,59658
2.70215987292442E+016,243.830032348633,2.23212456703186,4.41201168746289E+018,9.08981990814209,DA,13500,249.999435424805,7.85418510437012,0.00104707397986203,spec-102559-59678-27021598729244156.fits  ,6.30897951126099,59678
2.70215979261023E+016,315.379241943359,-2.61170029640198,6.91619288049549E+018,92.0289077758789,DA,23310.953125,684.287048339844,7.94614696502686,0.000359298544935882,spec-101077-59845-27021597926102285.fits  ,4.85166645050049,59845
4347741154,263.293975830078,76.8409042358398,1.65710269896358E+018,8.860671043396,DA,8802.474609375,21.0741653442383,8.26854705810547,0.000929177214857191,spec-015370-59338-4347741154.fits         ,5.67732858657837,59338
4347741154,263.293975830078,76.8409042358398,1.65710269896358E+018,8.860671043396,DA,8802.474609375,21.0741653442383,8.26854705810547,0.000929177214857191,spec-015370-59363-4347741154.fits         ,1.8896062374115,59363
4347741154,263.293975830078,76.8409042358398,1.65710269896358E+018,8.860671043396,DA,8802.474609375,21.0741653442383,8.26854705810547,0.000929177214857191,spec-015370-59382-4347741154.fits         ,2.62031626701355,59382
2.70215979196271E+016,129.732009887695,51.3331527709961,1.02780704569049E+018,26.7944107055664,DA,28958.5546875,41.4445037841797,7.92095899581909,0.000487115525174886,spec-104550-59971-27021597919627091.fits  ,10.0841007232666,59971
4301763800,34.5346755981445,54.1025505065918,4.55734031982112E+017,11.3002195358276,DA,38430.875,641.823852539063,8.05397891998291,0.000516231404617429,spec-015217-59238-4301763800.fits         ,7.99857187271118,59238
2.70215980521512E+016,75.3071975708008,0.468473970890045,3.22823162881281E+018,3.69907283782959,DA,9631.8515625,211.736526489258,8.92129421234131,0.000687056686729193,spec-103949-59911-27021598052151173.fits  ,2.61201620101929,59911
2.70215978334569E+016,310.449371337891,62.4337387084961,2.19538081834706E+018,27.3720760345459,DA,17375.68359375,106.391708374023,7.70057725906372,9.65479193837382E-06,spec-101791-59789-27021597833456866.fits  ,18.8067436218262,59789
2.70215979262023E+016,316.287017822266,-1.95401275157928,6.91629431473874E+018,141.858764648438,DA,8292.0771484375,76.000129699707,7.70653438568115,8.16684259916656E-05,spec-101077-59845-27021597926202304.fits  ,6.81611776351929,59845
4588978743,200.013549804687,-13.1187810897827,3.60931167312025E+018,32.9327239990234,DA,16860.548828125,82.5111312866211,8.01304340362549,6.08109112363309E-05,spec-015199-59247-4588978743.fits         ,11.5229320526123,59247
4588978743,200.013549804687,-13.1187810897827,3.60931167312025E+018,32.9327239990234,DA,16860.548828125,82.5111312866211,8.01304340362549,6.08109112363309E-05,spec-015199-59250-4588978743.fits         ,9.5788106918335,59250
4588978743,200.013549804687,-13.1187810897827,3.60931167312025E+018,32.9327239990234,DA,16860.548828125,82.5111312866211,8.01304340362549,6.08109112363309E-05,spec-015199-59279-4588978743.fits         ,7.27308511734009,59279
4588978743,200.013549804687,-13.1187810897827,3.60931167312025E+018,32.9327239990234,DA,16860.548828125,82.5111312866211,8.01304340362549,6.08109112363309E-05,spec-015199-59355-4588978743.fits         ,9.98693466186523,59355
4588978743,200.013549804687,-13.1187810897827,3.60931167312025E+018,32.9327239990234,DA,16860.548828125,82.5111312866211,8.01304340362549,6.08109112363309E-05,spec-015199-59362-4588978743.fits         ,10.6584482192993,59362
4588978743,200.013549804687,-13.1187810897827,3.60931167312025E+018,32.9327239990234,DA,16860.548828125,82.5111312866211,8.01304340362549,6.08109112363309E-05,spec-015199-59382-4588978743.fits         ,5.27853918075562,59382
4377425808,324.351745605469,0.458586692810059,2.68745861876445E+018,14.5085849761963,DA,9170.208984375,21.5646953582764,8.33678722381592,0.000486242031911388,spec-015064-59375-4377425808.fits         ,10.3533868789673,59375
4401885173,39.6628913879395,1.40881311893463,2.50199505897591E+018,20.3405570983887,DA,12568.2138671875,62.3225212097168,7.99331188201904,0.000333743111696094,spec-015014-59165-4401885173.fits         ,9.13598346710205,59165
4401885173,39.6628913879395,1.40881311893463,2.50199505897591E+018,20.3405570983887,DA,12568.2138671875,62.3225212097168,7.99331188201904,0.000333743111696094,spec-015014-59191-4401885173.fits         ,7.08789253234863,59191
4401885173,39.6628913879395,1.40881311893463,2.50199505897591E+018,20.3405570983887,DA,12568.2138671875,62.3225212097168,7.99331188201904,0.000333743111696094,spec-015014-59232-4401885173.fits         ,7.8979959487915,59232
4524783819,100.184043884277,4.30039882659912,3.13062822213293E+018,7.33503532409668,DA,13042.0830078125,170.21272277832,7.74998140335083,3.62354876415338E-05,spec-015122-59238-4524783819.fits         ,4.50973701477051,59238
4264175875,303.126342773437,55.4941482543945,2.18606293404131E+018,5.07598543167114,DA,13500.0009765625,0.000798287452198565,7.75000047683716,4.26068913483846E-09,spec-015383-59363-4264175875.fits         ,3.45984268188477,59363
2.70215979188595E+016,156.179092407227,56.5387496948242,8.54647261534316E+017,15.6429595947266,DA,17890.5234375,110.750747680664,7.83761262893677,0.000248931784881279,spec-104562-59935-27021597918859510.fits  ,10.4168081283569,59935
4873087116,264.643829345703,-8.43744564056397,4.16831245995606E+018,53.0765190124512,DA,6905.73291015625,0.68773889541626,7.56814050674439,0.000304858782328665,spec-015283-59279-4873087116.fits         ,0,59279
4873087116,264.643829345703,-8.43744564056397,4.16831245995606E+018,53.0765190124512,DA,6905.73291015625,0.68773889541626,7.56814050674439,0.000304858782328665,spec-015283-59306-4873087116.fits         ,14.4048910140991,59306
4873087116,264.643829345703,-8.43744564056397,4.16831245995606E+018,53.0765190124512,DA,6905.73291015625,0.68773889541626,7.56814050674439,0.000304858782328665,spec-015283-59383-4873087116.fits         ,34.4480514526367,59383
4524756576,99.5251998901367,4.28774976730347,3.13066327336556E+018,35.5561561584473,DA,14403.5419921875,102.673728942871,8.59322547912598,4.6829318307573E-06,spec-015114-59191-4524756576.fits         ,14.2902374267578,59191
4524756576,99.5251998901367,4.28774976730347,3.13066327336556E+018,35.5561561584473,DA,14403.5419921875,102.673728942871,8.59322547912598,4.6829318307573E-06,spec-015114-59208-4524756576.fits         ,13.0623321533203,59208
4524756576,99.5251998901367,4.28774976730347,3.13066327336556E+018,35.5561561584473,DA,14403.5419921875,102.673728942871,8.59322547912598,4.6829318307573E-06,spec-015122-59238-4524756576.fits         ,15.4679117202759,59238
2.70215987293763E+016,248.728179931641,0.844619333744049,4.38367544745291E+018,3.82100677490234,DA,13497.791015625,2.32832479476929,8,0.00122063443996012,spec-102548-59671-27021598729376342.fits  ,1.12107157707214,59671
2.70215987293763E+016,248.728179931641,0.844619333744049,4.38367544745291E+018,3.82100677490234,DA,13497.791015625,2.32832479476929,8,0.00122063443996012,spec-102548-59674-27021598729376342.fits  ,2.13046717643738,59674
4360870748,129.286956787109,50.6156768798828,1.02748001399626E+018,18.5616569519043,DA,14857.0693359375,107.055587768555,7.98037242889404,0.00016879485337995,spec-015244-59257-4360870748.fits         ,12.8790063858032,59257
2.70215980523609E+016,74.7185897827148,4.35259532928467,3.23932841555563E+018,697.740478515625,DA,11599.953125,1.9946436882019,8.98999977111816,0,spec-103950-59936-27021598052360886.fits  ,11.8772916793823,59936
2.70215980523609E+016,74.7185897827148,4.35259532928467,3.23932841555563E+018,697.740478515625,DA,11599.953125,1.9946436882019,8.98999977111816,0,spec-103950-59937-27021598052360886.fits  ,11.4047393798828,59937
4351660676,202.330673217773,50.2116966247559,1.55345383375638E+018,15.9385957717896,DA,22458.306640625,203.171829223633,7.98440647125244,0.000494132225867361,spec-015300-59312-4351660676.fits         ,6.68674468994141,59312
4351660676,202.330673217773,50.2116966247559,1.55345383375638E+018,15.9385957717896,DA,22458.306640625,203.171829223633,7.98440647125244,0.000494132225867361,spec-015300-59351-4351660676.fits         ,6.96053075790405,59351
4351660676,202.330673217773,50.2116966247559,1.55345383375638E+018,15.9385957717896,DA,22458.306640625,203.171829223633,7.98440647125244,0.000494132225867361,spec-015300-59373-4351660676.fits         ,5.35046482086182,59373
2.70215981495461E+016,220.40559387207,-0.0913557633757591,3.65161789126012E+018,40.6436996459961,DA,20495.955078125,21.9038162231445,7.81124877929688,0.00029229765641503,spec-102358-59645-27021598149546114.fits  ,11.0375213623047,59645
2.70215981495461E+016,220.40559387207,-0.0913557633757591,3.65161789126012E+018,40.6436996459961,DA,20495.955078125,21.9038162231445,7.81124877929688,0.00029229765641503,spec-102358-59651-27021598149546114.fits  ,9.58517360687256,59651
2.70215981495461E+016,220.40559387207,-0.0913557633757591,3.65161789126012E+018,40.6436996459961,DA,20495.955078125,21.9038162231445,7.81124877929688,0.00029229765641503,spec-102358-60033-27021598149546114.fits  ,10.1310663223267,60033
2.70215981495461E+016,220.40559387207,-0.0913557633757591,3.65161789126012E+018,40.6436996459961,DA,20495.955078125,21.9038162231445,7.81124877929688,0.00029229765641503,spec-102358-60049-27021598149546114.fits  ,12.5817127227783,60049
4554368773,116.925132751465,28.1626205444336,8.75360961090635E+017,102.934280395508,DA,13013.287109375,17.6967124938965,8.01141834259033,2.48122487391811E-05,spec-015019-59164-4554368773.fits         ,40.785572052002,59164
4554368773,116.925132751465,28.1626205444336,8.75360961090635E+017,102.934280395508,DA,13013.287109375,17.6967124938965,8.01141834259033,2.48122487391811E-05,spec-015019-59199-4554368773.fits         ,36.2483940124512,59199
4554368773,116.925132751465,28.1626205444336,8.75360961090635E+017,102.934280395508,DA,13013.287109375,17.6967124938965,8.01141834259033,2.48122487391811E-05,spec-015019-59222-4554368773.fits         ,30.9160213470459,59222
4554368773,116.925132751465,28.1626205444336,8.75360961090635E+017,102.934280395508,DA,13013.287109375,17.6967124938965,8.01141834259033,2.48122487391811E-05,spec-015019-59252-4554368773.fits         ,23.395191192627,59252
4554368773,116.925132751465,28.1626205444336,8.75360961090635E+017,102.934280395508,DA,13013.287109375,17.6967124938965,8.01141834259033,2.48122487391811E-05,spec-015019-59281-4554368773.fits         ,34.2295417785645,59281
2.70215978336367E+016,302.678253173828,62.424919128418,2.24394363560522E+018,710.51416015625,DA,27429.71484375,570.265197753906,7.74297475814819,5.85199377383105E-05,spec-101801-59840-27021597833636671.fits  ,37.5133361816406,59840
2.70215987236981E+016,301.909423828125,-0.459132015705109,4.23630006996294E+018,4.83855962753296,DA,14868.12890625,1060.61462402344,8.00015258789063,0.000881471671164036,spec-101002-59734-27021598723698094.fits  ,3.3835015296936,59734
2.70215979344331E+016,30.1079196929932,-1.88692355155945,2.50503111981827E+018,42.6002998352051,DA,17299.865234375,49.8496017456055,7.97621822357178,0.00012246856931597,spec-104660-59879-27021597934433101.fits  ,21.2554340362549,59879
2.70215979344331E+016,30.1079196929932,-1.88692355155945,2.50503111981827E+018,42.6002998352051,DA,17299.865234375,49.8496017456055,7.97621822357178,0.00012246856931597,spec-104660-59938-27021597934433101.fits  ,11.8986387252808,59938
4383618640,344.315460205078,19.9664039611816,2.832134046671E+018,26.0295829772949,DA,13298.6064453125,51.3665885925293,8.13219833374023,0.000215746855246834,spec-015028-59166-4383618640.fits         ,12.51975440979,59166
4383618640,344.315460205078,19.9664039611816,2.832134046671E+018,26.0295829772949,DA,13298.6064453125,51.3665885925293,8.13219833374023,0.000215746855246834,spec-015028-59197-4383618640.fits         ,13.2864093780518,59197
2.70215981014075E+016,120.122772216797,5.12819242477417,3.09536695294981E+018,169.209808349609,DA,40555.73828125,320.785491943359,7.8132266998291,0.000578026287257671,spec-104366-59902-27021598101407498.fits  ,6.95847940444946,59902
2.70215981014075E+016,120.122772216797,5.12819242477417,3.09536695294981E+018,169.209808349609,DA,40555.73828125,320.785491943359,7.8132266998291,0.000578026287257671,spec-104366-59904-27021598101407498.fits  ,7.16360998153687,59904
4347414744,247.042266845703,65.4050140380859,1.63017841227364E+018,,DA,,,,,spec-015347-59301-4347414744.fits         ,6.02713251113892,59301
4347414744,247.042266845703,65.4050140380859,1.63017841227364E+018,,DA,,,,,spec-015347-59384-4347414744.fits         ,5.26574659347534,59384
4347414744,247.042266845703,65.4050140380859,1.63017841227364E+018,,DA,,,,,spec-015368-59359-4347414744.fits         ,9.92585754394531,59359
2.70215979602578E+016,41.436206817627,2.32701778411865,2.50248777762389E+018,14.3939943313599,DA,12376.9287109375,109.158073425293,7.65229320526123,0.00046818662667647,spec-104630-59902-27021597960257816.fits  ,8.1268196105957,59902
4602959001,206.081985473633,38.8382377624512,1.4967105812679E+018,47.8865547180176,DA,8024.57666015625,8.13953399658203,7.98359823226929,9.26019856706262E-05,spec-015299-59293-4602959001.fits         ,22.6600570678711,59293
4602959001,206.081985473633,38.8382377624512,1.4967105812679E+018,47.8865547180176,DA,8024.57666015625,8.13953399658203,7.98359823226929,9.26019856706262E-05,spec-015299-59311-4602959001.fits         ,20.5664958953857,59311
4602959001,206.081985473633,38.8382377624512,1.4967105812679E+018,47.8865547180176,DA,8024.57666015625,8.13953399658203,7.98359823226929,9.26019856706262E-05,spec-015299-59369-4602959001.fits         ,15.7388200759888,59369
4400714487,1.93351650238037,25.2228164672852,2.85012060949659E+018,16.2763328552246,DA,19373.185546875,126.817527770996,7.97369289398193,0.000291086005745456,spec-015004-59165-4400714487.fits         ,0,59165
4400714487,1.93351650238037,25.2228164672852,2.85012060949659E+018,16.2763328552246,DA,19373.185546875,126.817527770996,7.97369289398193,0.000291086005745456,spec-015004-59191-4400714487.fits         ,7.37464332580566,59191
4400714487,1.93351650238037,25.2228164672852,2.85012060949659E+018,16.2763328552246,DA,19373.185546875,126.817527770996,7.97369289398193,0.000291086005745456,spec-015004-59217-4400714487.fits         ,7.80604314804077,59217
2.70215978955681E+016,64.4663391113281,50.2339668273926,2.70630459168548E+017,222.869766235352,DA,20434.9140625,434.934539794922,7.70588493347168,0.000529303506482393,spec-103800-59971-27021597895568077.fits  ,5.5844578742981,59971
2.70215988739666E+016,310.880340576172,0.188994407653809,4.22818041710861E+018,14.2961988449097,DA,20968.658203125,31.3596611022949,7.87920951843262,0.000499569287057966,spec-101046-59789-27021598873966611.fits  ,10.2689151763916,59789
4524747817,99.6032562255859,3.81813478469849,3.1305837606327E+018,5.89445543289185,DA,30029.9140625,29.0091896057129,8.05364036560059,0.000837214000057429,spec-015115-59210-4524747817.fits         ,4.22694873809814,59210
4524747817,99.6032562255859,3.81813478469849,3.1305837606327E+018,5.89445543289185,DA,30029.9140625,29.0091896057129,8.05364036560059,0.000837214000057429,spec-015115-59219-4524747817.fits         ,3.34230089187622,59219
4524747817,99.6032562255859,3.81813478469849,3.1305837606327E+018,5.89445543289185,DA,30029.9140625,29.0091896057129,8.05364036560059,0.000837214000057429,spec-015122-59238-4524747817.fits         ,1.97582268714905,59238
2.70215988746359E+016,311.498443603516,3.69291615486145,1.73427474005803E+018,5.53919506072998,DA,12052.162109375,50.8793907165527,7.74537467956543,0.00112394173629582,spec-101047-59846-27021598874635925.fits  ,3.75137805938721,59846
4492082263,133.088531494141,-0.714863896369934,3.07435779829872E+018,93.7193222045898,DA,18514.78125,14.7511358261108,7.86482620239258,5.93241202295758E-05,spec-015164-59200-4492082263.fits         ,47.0688095092774,59200
4492082263,133.088531494141,-0.714863896369934,3.07435779829872E+018,93.7193222045898,DA,18514.78125,14.7511358261108,7.86482620239258,5.93241202295758E-05,spec-015166-59251-4492082263.fits         ,50.500846862793,59251
2.70215978437612E+016,284.968170166016,74.9540634155273,2.26824308309568E+018,38.2958869934082,DA,25888.822265625,111.628662109375,8.31606197357178,0.000366437627235427,spec-101757-59657-27021597843761204.fits  ,14.9597339630127,59657
4351335056,190.984466552734,62.1959571838379,1.58055040876508E+018,42.9056091308594,DA,19250.22265625,0.155255064368248,7.64973640441895,0.000139831943670288,spec-015239-59264-4351335056.fits         ,11.9409809112549,59264
4351335056,190.984466552734,62.1959571838379,1.58055040876508E+018,42.9056091308594,DA,19250.22265625,0.155255064368248,7.64973640441895,0.000139831943670288,spec-015239-59293-4351335056.fits         ,13.6779260635376,59293
4351335056,190.984466552734,62.1959571838379,1.58055040876508E+018,42.9056091308594,DA,19250.22265625,0.155255064368248,7.64973640441895,0.000139831943670288,spec-015239-59316-4351335056.fits         ,11.7023992538452,59316
4351335056,190.984466552734,62.1959571838379,1.58055040876508E+018,42.9056091308594,DA,19250.22265625,0.155255064368248,7.64973640441895,0.000139831943670288,spec-015239-59344-4351335056.fits         ,13.3340511322022,59344
4351335056,190.984466552734,62.1959571838379,1.58055040876508E+018,42.9056091308594,DA,19250.22265625,0.155255064368248,7.64973640441895,0.000139831943670288,spec-015239-59381-4351335056.fits         ,14.1286354064941,59381
2.70215979196303E+016,130.461135864258,51.0752983093262,1.02759776052409E+018,1439.58837890625,DA,13427.509765625,72.5329132080078,8.24009609222412,0.000313437863951549,spec-104550-59971-27021597919630251.fits  ,13.7308988571167,59971
2.70215978399121E+016,331.566192626953,70.2087783813477,2.22359476775151E+018,33.929386138916,DA,15750.0009765625,750.679321289063,8.76022720336914,0.000371434987755492,spec-101724-59897-27021597839912063.fits  ,3.61053562164307,59897
4543092523,114.464309692383,21.5825576782227,8.65412584178726E+017,58.2961235046387,DA,21026.142578125,26.3969917297363,7.85850667953491,0.000114637943624984,spec-015195-59238-4543092523.fits         ,22.5385284423828,59238
4543092523,114.464309692383,21.5825576782227,8.65412584178726E+017,58.2961235046387,DA,21026.142578125,26.3969917297363,7.85850667953491,0.000114637943624984,spec-015195-59271-4543092523.fits         ,18.1351852416992,59271
4543092523,114.464309692383,21.5825576782227,8.65412584178726E+017,58.2961235046387,DA,21026.142578125,26.3969917297363,7.85850667953491,0.000114637943624984,spec-015286-59276-4543092523.fits         ,27.1492080688477,59276
4543092523,114.464309692383,21.5825576782227,8.65412584178726E+017,58.2961235046387,DA,21026.142578125,26.3969917297363,7.85850667953491,0.000114637943624984,spec-015286-59294-4543092523.fits         ,0,59294
4554590068,118.701499938965,28.9251441955566,8.75653607278528E+017,39.1577262878418,DA,11223.4970703125,50.2154808044434,8.39459133148193,0.000165129080414772,spec-015019-59164-4554590068.fits         ,14.9937343597412,59164
4554590068,118.701499938965,28.9251441955566,8.75653607278528E+017,39.1577262878418,DA,11223.4970703125,50.2154808044434,8.39459133148193,0.000165129080414772,spec-015019-59199-4554590068.fits         ,11.5230379104614,59199
4554590068,118.701499938965,28.9251441955566,8.75653607278528E+017,39.1577262878418,DA,11223.4970703125,50.2154808044434,8.39459133148193,0.000165129080414772,spec-015019-59222-4554590068.fits         ,11.1498107910156,59222
4554590068,118.701499938965,28.9251441955566,8.75653607278528E+017,39.1577262878418,DA,11223.4970703125,50.2154808044434,8.39459133148193,0.000165129080414772,spec-015019-59252-4554590068.fits         ,12.1235485076904,59252
4554590068,118.701499938965,28.9251441955566,8.75653607278528E+017,39.1577262878418,DA,11223.4970703125,50.2154808044434,8.39459133148193,0.000165129080414772,spec-015019-59281-4554590068.fits         ,11.5268135070801,59281
4600824062,220.389389038086,4.69320344924927,1.1588754631505E+018,22.7240791320801,DA,88996.5625,3.43406391143799,7.35261631011963,0.00109561253339052,spec-015306-59289-4600824062.fits         ,8.3852653503418,59289
4600824062,220.389389038086,4.69320344924927,1.1588754631505E+018,22.7240791320801,DA,88996.5625,3.43406391143799,7.35261631011963,0.00109561253339052,spec-015306-59315-4600824062.fits         ,7.94911479949951,59315
4600824062,220.389389038086,4.69320344924927,1.1588754631505E+018,22.7240791320801,DA,88996.5625,3.43406391143799,7.35261631011963,0.00109561253339052,spec-015306-59347-4600824062.fits         ,8.70263576507568,59347
4600824062,220.389389038086,4.69320344924927,1.1588754631505E+018,22.7240791320801,DA,88996.5625,3.43406391143799,7.35261631011963,0.00109561253339052,spec-015306-59375-4600824062.fits         ,7.80779409408569,59375
4326228850,23.6657733917236,84.6991958618164,5.73684897761018E+017,23.744348526001,DA,22982.650390625,17.3741722106934,8.01372814178467,0.000365530751878396,spec-015194-59243-4326228850.fits         ,3.88574385643005,59243
4326228850,23.6657733917236,84.6991958618164,5.73684897761018E+017,23.744348526001,DA,22982.650390625,17.3741722106934,8.01372814178467,0.000365530751878396,spec-015350-59329-4326228850.fits         ,17.325439453125,59329
4523805091,97.925163269043,2.01493120193481,3.12395972276704E+018,12.6769418716431,DA,10769.3349609375,91.5048599243164,8.37891674041748,0.00046775586088188,spec-015115-59210-4523805091.fits         ,5.87806224822998,59210
4523805091,97.925163269043,2.01493120193481,3.12395972276704E+018,12.6769418716431,DA,10769.3349609375,91.5048599243164,8.37891674041748,0.00046775586088188,spec-015115-59219-4523805091.fits         ,5.55659532546997,59219
2.7021598146855E+016,204.082000732422,-2.9125669002533,3.63727953807975E+018,31.2504463195801,DA,14016.8505859375,78.9914398193359,8.19670486450195,0.000144159712363035,spec-019484-59636-27021598146854976.fits  ,10.2758731842041,59636
2.7021598146855E+016,204.082000732422,-2.9125669002533,3.63727953807975E+018,31.2504463195801,DA,14016.8505859375,78.9914398193359,8.19670486450195,0.000144159712363035,spec-027689-60024-27021598146854976.fits  ,17.1833019256592,60024
2.7021598146855E+016,204.082000732422,-2.9125669002533,3.63727953807975E+018,31.2504463195801,DA,14016.8505859375,78.9914398193359,8.19670486450195,0.000144159712363035,spec-027689-60025-27021598146854976.fits  ,18.5867519378662,60025
2.7021598146855E+016,204.082000732422,-2.9125669002533,3.63727953807975E+018,31.2504463195801,DA,14016.8505859375,78.9914398193359,8.19670486450195,0.000144159712363035,spec-103284-59643-27021598146854976.fits  ,13.8283576965332,59643
2.7021598146855E+016,204.082000732422,-2.9125669002533,3.63727953807975E+018,31.2504463195801,DA,14016.8505859375,78.9914398193359,8.19670486450195,0.000144159712363035,spec-103284-59645-27021598146854976.fits  ,12.8461132049561,59645
2.7021598146855E+016,204.082000732422,-2.9125669002533,3.63727953807975E+018,31.2504463195801,DA,14016.8505859375,78.9914398193359,8.19670486450195,0.000144159712363035,spec-103284-60056-27021598146854976.fits  ,12.1633396148682,60056
2.70215981495288E+016,220.403411865234,-1.77359318733215,3.6489920169747E+018,8.58863162994385,DA,9163.8369140625,56.2845573425293,8.43466758728027,0.0004145864804741,spec-018559-59636-27021598149528788.fits  ,5.32989883422852,59636
2.70215981495288E+016,220.403411865234,-1.77359318733215,3.6489920169747E+018,8.58863162994385,DA,9163.8369140625,56.2845573425293,8.43466758728027,0.0004145864804741,spec-102359-59641-27021598149528788.fits  ,2.90180945396423,59641
2.70215981495288E+016,220.403411865234,-1.77359318733215,3.6489920169747E+018,8.58863162994385,DA,9163.8369140625,56.2845573425293,8.43466758728027,0.0004145864804741,spec-102359-60087-27021598149528788.fits  ,4.66599988937378,60087
2.70215981495288E+016,220.403411865234,-1.77359318733215,3.6489920169747E+018,8.58863162994385,DA,9163.8369140625,56.2845573425293,8.43466758728027,0.0004145864804741,spec-102359-60089-27021598149528788.fits  ,4.81728744506836,60089
4504435222,86.1798782348633,22.5517292022705,3.40349701209572E+018,5.22079944610596,DA,9792.427734375,26.5482730865479,8.21762657165527,0.00202322332188487,spec-015226-59265-4504435222.fits         ,3.66736340522766,59265
2.70215979345157E+016,34.6886024475098,-2.26081871986389,2.49365392324888E+018,15.730978012085,DA,11481.576171875,18.5071964263916,8.48288822174072,0.000419857504311949,spec-104647-59906-27021597934515696.fits  ,10.8412809371948,59906
