cntr_01,dist_x,pang_x,catalogid_01,ra_01,dec_01,gaia_dr3_source_id_01,snr_snowwhite_01,wd_type_01,teff_snowwhite_01,e_teff_snowwhite_01,logg_snowwhite_01,e_logg_snowwhite_01,spec_file_01,sn_median_all_01,mjd_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ext_flg,var_flg,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
6553,0.496248,54.717813,4.3750412710E+09,2.0259243011E+01,-4.7038710117E-01,2.5341247129E+18,4.6862655640E+01,DA,1.0606964844E+04,7.1112442017E+00,8.1929712296E+00,1.3384489284E-04,spec-015009-59218-4375041271.fits,1.6542549133E+01,59218,J012102.24-002813.1,20.2593555,-0.4703075,0.5002,0.5204,-0.1444,16.507,0.095,11.5,8.067E-01,15.685,0.151,7.2,9.960E-01,12.443,null,0.9,8.766E-01,8.892,null,0.6,1.027E+00,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,8,17,0,17,0,16,0,16,null,null,null,null,null,null,null
6623,0.570251,-177.952037,2.7021597846E+16,2.7628842163E+02,7.7926582336E+01,2.2935849707E+18,5.0068748474E+01,DA,6.0152705078E+03,1.1669789553E+00,8.3000040054E+00,7.4584248068E-05,spec-101729-59707-27021597845644248.fits,1.0824956894E+00,59707,J182509.21+775535.1,276.2883946,77.9264240,0.6835,0.7587,-0.0689,17.391,0.116,9.4,9.695E-01,17.742,null,-0.8,9.432E-01,13.264,null,0.8,9.675E-01,9.797,null,0.1,9.947E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,3,46,0,46,0,46,1,46,1058174763,16.637,0.152,15.842,null,15.844,null
6624,0.570251,-177.952037,2.7021597846E+16,2.7628842163E+02,7.7926582336E+01,2.2935849707E+18,5.0068748474E+01,DA,6.0152705078E+03,1.1669789553E+00,8.3000040054E+00,7.4584248068E-05,spec-101729-59716-27021597845644248.fits,3.4981300354E+01,59716,J182509.21+775535.1,276.2883946,77.9264240,0.6835,0.7587,-0.0689,17.391,0.116,9.4,9.695E-01,17.742,null,-0.8,9.432E-01,13.264,null,0.8,9.675E-01,9.797,null,0.1,9.947E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,3,46,0,46,0,46,1,46,1058174763,16.637,0.152,15.842,null,15.844,null
6629,0.845773,64.076654,2.7021597920E+16,1.2934703064E+02,5.1015720367E+01,1.0277048942E+18,3.4925131226E+02,DA,7.1471137695E+03,2.2053425312E+00,7.6755766869E+00,3.5848497646E-04,spec-104550-59971-27021597919688905.fits,2.7421731949E+01,59971,J083723.36+510056.9,129.3473665,51.0158231,0.7081,0.7897,-0.0758,16.792,0.122,8.9,9.260E-01,16.446,null,1.5,9.194E-01,12.844,null,-0.1,8.507E-01,9.223,null,-0.8,1.075E+00,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,2,14,0,14,0,14,0,14,null,null,null,null,null,null,null
6642,0.655714,51.321864,2.7021598113E+16,1.3301770020E+02,3.2430236816E+01,7.1298996728E+17,1.2450214386E+02,DA,2.3506216797E+04,4.2252441406E+02,7.8639974594E+00,2.6054627961E-04,spec-018151-59604-27021598113129286.fits,6.2330079079E+00,59604,J085204.28+322549.2,133.0178687,32.4303506,0.9048,0.9870,-0.1020,17.207,0.150,7.2,9.439E-01,16.828,null,0.0,8.864E-01,12.540,null,-1.7,8.097E-01,9.117,null,0.0,9.529E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,2466,0,23,0,15,0,9,0,16,null,null,null,null,null,null,null
6643,0.655714,51.321864,2.7021598113E+16,1.3301770020E+02,3.2430236816E+01,7.1298996728E+17,1.2450214386E+02,DA,2.3506216797E+04,4.2252441406E+02,7.8639974594E+00,2.6054627961E-04,spec-018151-59621-27021598113129286.fits,1.8264361620E+00,59621,J085204.28+322549.2,133.0178687,32.4303506,0.9048,0.9870,-0.1020,17.207,0.150,7.2,9.439E-01,16.828,null,0.0,8.864E-01,12.540,null,-1.7,8.097E-01,9.117,null,0.0,9.529E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,2466,0,23,0,15,0,9,0,16,null,null,null,null,null,null,null
6678,0.691286,-22.470685,2.7021597896E+16,6.7359985352E+01,4.9764137268E+01,2.5876151032E+17,7.0891342163E+01,DA,8.2979794922E+03,1.3833963394E+01,8.0048742294E+00,3.1355397368E-05,spec-103800-59971-27021597895703678.fits,2.6546951294E+01,59971,J042926.36+494551.5,67.3598717,49.7643147,0.5816,0.6369,-0.1515,16.321,0.115,9.4,9.610E-01,16.208,null,1.4,9.189E-01,11.344,0.140,7.8,1.221E+00,9.234,null,-0.7,9.803E-01,1,0,0.000,0.000,0.000,0.000,0h00,0,2nnn,0000,4,14,0,13,2,14,0,14,1199617877,15.969,0.090,15.754,0.181,15.984,null
6723,0.262850,10.761318,2.7021597840E+16,3.2284429932E+02,7.0617073059E+01,2.2722778097E+18,3.5398559570E+01,DA,3.9899898438E+04,1.0011894226E+02,7.7566757202E+00,2.6305351639E-04,spec-101735-59873-27021597840173100.fits,2.3817552567E+01,59873,J213122.64+703701.7,322.8443404,70.6171448,0.0999,0.1006,0.0118,13.881,0.026,42.3,9.984E-01,13.700,0.029,37.1,1.054E+00,13.432,null,-2.8,9.517E-01,9.875,null,-1.4,9.649E-01,1,0,0.000,0.000,0.000,0.001,0000,0,11nn,0000,66,66,57,66,1,60,0,61,1100197616,14.682,0.043,14.309,0.056,13.939,0.072
6753,0.840329,18.173437,2.7021597912E+16,1.1313887024E+02,7.2694427490E+01,1.1110861223E+18,2.1165348053E+01,DA,1.8213281250E+04,3.6721843719E+01,7.6977114677E+00,3.0694276211E-04,spec-102995-59979-27021597912465403.fits,1.3972928047E+01,59979,J073233.38+724140.7,113.1391150,72.6946493,0.4214,0.4571,0.0722,15.672,0.074,14.7,7.688E-01,16.389,0.464,2.3,8.564E-01,12.215,null,-0.5,1.026E+00,8.639,null,0.1,1.176E+00,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0011,6,6,0,6,0,4,0,5,1295109737,15.460,0.060,15.701,0.145,15.575,0.234
6754,0.852135,-72.353959,4.5554917570E+09,1.2427086639E+02,3.6554332733E+01,9.0752765480E+17,1.1642137527E+01,DA,6.5806435547E+03,3.4895677567E+00,6.5000000000E+00,0.0000000000E+00,spec-015055-59230-4555491757.fits,8.2988433838E+00,59230,J081704.94+363315.8,124.2705856,36.5544045,0.7490,0.8177,-0.1380,16.708,0.130,8.3,7.302E-01,16.606,0.421,2.6,9.017E-01,12.116,null,1.3,1.060E+00,8.977,null,-1.0,8.788E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,2,11,0,11,0,11,0,11,null,null,null,null,null,null,null
6758,0.405450,-101.730279,2.7021597976E+16,8.2889450073E+01,-5.3683333099E-02,3.2209643766E+18,3.2633499146E+01,DA,1.7704181641E+04,4.7781101227E+01,7.7998051643E+00,2.3457227508E-04,spec-103978-59979-27021597975796995.fits,2.2363056183E+01,59979,J053133.44-000313.3,82.8893398,-0.0537062,0.4471,0.4960,-0.0726,15.943,0.082,13.3,9.446E-01,16.219,null,1.6,9.208E-01,12.074,null,-3.5,7.957E-01,8.780,null,-2.0,9.999E-01,1,0,0.000,0.000,0.000,0.000,0000,0,1nnn,0000,7,13,0,13,0,11,0,11,134127813,15.697,0.062,15.650,0.131,15.363,0.192
6815,0.924554,20.202651,4.3506987860E+09,2.2197665405E+02,4.2001205444E+01,1.4897707774E+18,7.7308189392E+01,DA,8.6522275391E+03,8.2079401016E+00,7.9165925980E+00,1.1276972509E-04,spec-015357-59336-4350698786.fits,1.3336510658E+01,59336,J144754.42+420005.2,221.9767734,42.0014465,0.0964,0.1035,0.0197,15.577,0.039,27.7,9.199E-01,15.355,0.077,14.2,1.110E+00,12.956,null,1.0,1.048E+00,9.438,null,0.5,9.640E-01,1,0,0.000,0.000,0.000,0.003,0000,0,01nn,0000,31,32,14,31,0,31,1,31,null,null,null,null,null,null,null
6816,0.924554,20.202651,4.3506987860E+09,2.2197665405E+02,4.2001205444E+01,1.4897707774E+18,7.7308189392E+01,DA,8.6522275391E+03,8.2079401016E+00,7.9165925980E+00,1.1276972509E-04,spec-015357-59364-4350698786.fits,3.0445478439E+01,59364,J144754.42+420005.2,221.9767734,42.0014465,0.0964,0.1035,0.0197,15.577,0.039,27.7,9.199E-01,15.355,0.077,14.2,1.110E+00,12.956,null,1.0,1.048E+00,9.438,null,0.5,9.640E-01,1,0,0.000,0.000,0.000,0.003,0000,0,01nn,0000,31,32,14,31,0,31,1,31,null,null,null,null,null,null,null
6817,0.924554,20.202651,4.3506987860E+09,2.2197665405E+02,4.2001205444E+01,1.4897707774E+18,7.7308189392E+01,DA,8.6522275391E+03,8.2079401016E+00,7.9165925980E+00,1.1276972509E-04,spec-015357-59392-4350698786.fits,4.4432929993E+01,59392,J144754.42+420005.2,221.9767734,42.0014465,0.0964,0.1035,0.0197,15.577,0.039,27.7,9.199E-01,15.355,0.077,14.2,1.110E+00,12.956,null,1.0,1.048E+00,9.438,null,0.5,9.640E-01,1,0,0.000,0.000,0.000,0.003,0000,0,01nn,0000,31,32,14,31,0,31,1,31,null,null,null,null,null,null,null
6824,0.979498,37.084615,4.5552257400E+09,1.2098809052E+02,3.3922279358E+01,9.0535601625E+17,2.6420682907E+01,DA,8.9000000000E+04,6.2337854004E+02,6.5048966408E+00,3.9894921429E-06,spec-015022-59165-4555225740.fits,1.3683878899E+01,59165,J080357.18+335520.9,120.9882882,33.9224964,1.0815,1.2136,0.1405,17.237,0.197,5.5,1.011E+00,16.865,0.508,2.1,1.117E+00,12.098,null,1.5,8.939E-01,8.996,null,-1.2,8.795E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,0,12,0,12,0,12,0,12,null,null,null,null,null,null,null
6825,0.979498,37.084615,4.5552257400E+09,1.2098809052E+02,3.3922279358E+01,9.0535601625E+17,2.6420682907E+01,DA,8.9000000000E+04,6.2337854004E+02,6.5048966408E+00,3.9894921429E-06,spec-015022-59231-4555225740.fits,1.0492750168E+01,59231,J080357.18+335520.9,120.9882882,33.9224964,1.0815,1.2136,0.1405,17.237,0.197,5.5,1.011E+00,16.865,0.508,2.1,1.117E+00,12.098,null,1.5,8.939E-01,8.996,null,-1.2,8.795E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,0,12,0,12,0,12,0,12,null,null,null,null,null,null,null
6826,0.979498,37.084615,4.5552257400E+09,1.2098809052E+02,3.3922279358E+01,9.0535601625E+17,2.6420682907E+01,DA,8.9000000000E+04,6.2337854004E+02,6.5048966408E+00,3.9894921429E-06,spec-015022-59252-4555225740.fits,4.9111700058E+00,59252,J080357.18+335520.9,120.9882882,33.9224964,1.0815,1.2136,0.1405,17.237,0.197,5.5,1.011E+00,16.865,0.508,2.1,1.117E+00,12.098,null,1.5,8.939E-01,8.996,null,-1.2,8.795E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,0,12,0,12,0,12,0,12,null,null,null,null,null,null,null
6827,0.979498,37.084615,4.5552257400E+09,1.2098809052E+02,3.3922279358E+01,9.0535601625E+17,2.6420682907E+01,DA,8.9000000000E+04,6.2337854004E+02,6.5048966408E+00,3.9894921429E-06,spec-015023-59167-4555225740.fits,9.2783889771E+00,59167,J080357.18+335520.9,120.9882882,33.9224964,1.0815,1.2136,0.1405,17.237,0.197,5.5,1.011E+00,16.865,0.508,2.1,1.117E+00,12.098,null,1.5,8.939E-01,8.996,null,-1.2,8.795E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,0,12,0,12,0,12,0,12,null,null,null,null,null,null,null
6828,0.979498,37.084615,4.5552257400E+09,1.2098809052E+02,3.3922279358E+01,9.0535601625E+17,2.6420682907E+01,DA,8.9000000000E+04,6.2337854004E+02,6.5048966408E+00,3.9894921429E-06,spec-015023-59232-4555225740.fits,6.3806881905E+00,59232,J080357.18+335520.9,120.9882882,33.9224964,1.0815,1.2136,0.1405,17.237,0.197,5.5,1.011E+00,16.865,0.508,2.1,1.117E+00,12.098,null,1.5,8.939E-01,8.996,null,-1.2,8.795E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,0,12,0,12,0,12,0,12,null,null,null,null,null,null,null
6829,0.979498,37.084615,4.5552257400E+09,1.2098809052E+02,3.3922279358E+01,9.0535601625E+17,2.6420682907E+01,DA,8.9000000000E+04,6.2337854004E+02,6.5048966408E+00,3.9894921429E-06,spec-015023-59253-4555225740.fits,6.5194015503E+00,59253,J080357.18+335520.9,120.9882882,33.9224964,1.0815,1.2136,0.1405,17.237,0.197,5.5,1.011E+00,16.865,0.508,2.1,1.117E+00,12.098,null,1.5,8.939E-01,8.996,null,-1.2,8.795E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,0,12,0,12,0,12,0,12,null,null,null,null,null,null,null
6905,0.730448,5.774449,4.5432108360E+09,1.1279306793E+02,2.4284166336E+01,8.6691956794E+17,9.0988815308E+01,DA,1.9527617188E+04,8.1757718325E-01,8.6657218933E+00,7.5320160249E-05,spec-015191-59247-4543210836.fits,2.2260623932E+01,59247,J073110.34+241703.7,112.7930903,24.2843682,0.3045,0.3358,-0.0470,15.551,0.059,18.5,1.083E+00,15.147,0.124,8.8,9.303E-01,12.630,null,-1.0,9.250E-01,9.059,null,-0.6,9.575E-01,1,0,0.000,0.000,0.000,0.000,0000,0,11nn,0000,11,11,5,11,0,11,0,11,884244731,16.835,0.149,16.226,null,17.003,null
6906,0.730448,5.774449,4.5432108360E+09,1.1279306793E+02,2.4284166336E+01,8.6691956794E+17,9.0988815308E+01,DA,1.9527617188E+04,8.1757718325E-01,8.6657218933E+00,7.5320160249E-05,spec-015285-59276-4543210836.fits,4.8890026093E+01,59276,J073110.34+241703.7,112.7930903,24.2843682,0.3045,0.3358,-0.0470,15.551,0.059,18.5,1.083E+00,15.147,0.124,8.8,9.303E-01,12.630,null,-1.0,9.250E-01,9.059,null,-0.6,9.575E-01,1,0,0.000,0.000,0.000,0.000,0000,0,11nn,0000,11,11,5,11,0,11,0,11,884244731,16.835,0.149,16.226,null,17.003,null
6907,0.730448,5.774449,4.5432108360E+09,1.1279306793E+02,2.4284166336E+01,8.6691956794E+17,9.0988815308E+01,DA,1.9527617188E+04,8.1757718325E-01,8.6657218933E+00,7.5320160249E-05,spec-015285-59304-4543210836.fits,3.5242069244E+01,59304,J073110.34+241703.7,112.7930903,24.2843682,0.3045,0.3358,-0.0470,15.551,0.059,18.5,1.083E+00,15.147,0.124,8.8,9.303E-01,12.630,null,-1.0,9.250E-01,9.059,null,-0.6,9.575E-01,1,0,0.000,0.000,0.000,0.000,0000,0,11nn,0000,11,11,5,11,0,11,0,11,884244731,16.835,0.149,16.226,null,17.003,null
6926,0.222369,88.253281,2.7021598150E+16,1.5169052124E+02,5.3461933136E-01,3.8348959698E+18,2.8259260178E+01,DA,2.9001667969E+04,2.2342491150E+00,7.4997925758E+00,2.7477473486E-04,spec-101284-59699-27021598150230081.fits,1.9307693481E+01,59699,J100645.73+003204.6,151.6905830,0.5346212,0.4509,0.4981,-0.0645,16.070,0.080,13.6,9.720E-01,16.082,0.270,4.0,8.800E-01,12.683,null,-0.1,1.023E+00,9.026,null,-0.2,8.722E-01,1,0,0.000,0.000,0.000,0.000,0000,0,2nnn,1111,6,11,0,11,0,11,0,11,1334966189,16.433,0.129,16.354,0.238,15.695,null
6979,0.276372,85.121748,2.7021598436E+16,2.6896377563E+02,-3.2854218483E+00,4.1774991158E+18,8.0013132095E+00,DA,3.6910167969E+04,2.3631149292E+02,8.8491096497E+00,1.9465688383E-03,spec-103225-59709-27021598436148318.fits,5.6405868530E+00,59709,J175551.32-031707.4,268.9638523,-3.2854153,0.3299,0.3639,-0.0402,16.119,0.115,9.4,1.104E+00,16.201,null,1.1,1.129E+00,12.409,null,-1.8,7.792E-01,8.968,null,-0.3,1.059E+00,1,0,0.000,0.000,0.000,0.000,0000,0,2nnn,0000,4,12,0,12,0,10,0,10,null,null,null,null,null,null,null
7069,0.830642,107.414199,2.7021597929E+16,3.3714367676E+02,-6.2051434517E+00,2.6231017636E+18,4.1050006866E+01,DA,6.8743574219E+03,4.2473368645E+00,7.6585507393E+00,4.2357083294E-04,spec-103536-59904-27021597928902376.fits,2.9599958420E+01,59904,J222834.53-061218.7,337.1438982,-6.2052125,0.1965,0.1990,-0.0561,15.806,0.067,16.2,7.158E-01,16.103,0.282,3.9,8.100E-01,12.002,0.311,3.5,1.500E+00,8.931,null,0.3,1.240E+00,1,0,0.000,0.000,0.000,0.000,0000,0,1nnn,1111,10,12,1,11,1,11,1,11,127898070,15.821,0.085,15.863,0.188,15.635,0.244
7157,0.523860,82.647072,4.3765265630E+09,3.1954757690E+02,7.7276176214E-01,2.6897025846E+18,null,DA,null,null,null,null,spec-015063-59372-4376526563.fits,2.1955589294E+01,59372,J211811.45+004622.0,319.5477212,0.7727804,0.6040,0.6258,-0.1612,16.610,0.112,9.7,9.385E-01,15.870,0.186,5.8,1.003E+00,12.735,null,-2.0,1.006E+00,9.221,null,-0.8,1.045E+00,1,0,0.000,0.000,0.000,0.000,0000,0,1nnn,0000,6,13,2,13,0,12,0,13,null,null,null,null,null,null,null
7221,0.399989,-45.372670,5.1884397480E+09,2.2675794983E+02,3.2762607574E+01,1.2888122126E+18,3.9861061096E+01,DA,6.9664384766E+03,2.2697595596E+01,7.6035428047E+00,1.7003458925E-04,spec-015271-59302-5188439748.fits,1.7954849243E+01,59302,J150701.88+324545.6,226.7578558,32.7626856,0.7193,0.7890,0.1583,17.611,0.136,8.0,8.572E-01,16.751,0.223,4.9,8.520E-01,13.574,null,-0.9,1.065E+00,9.796,null,0.1,9.994E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0011,2,46,2,46,0,46,1,46,null,null,null,null,null,null,null
7222,0.399989,-45.372670,5.1884397480E+09,2.2675794983E+02,3.2762607574E+01,1.2888122126E+18,3.9861061096E+01,DA,6.9664384766E+03,2.2697595596E+01,7.6035428047E+00,1.7003458925E-04,spec-015271-59306-5188439748.fits,1.2387841225E+01,59306,J150701.88+324545.6,226.7578558,32.7626856,0.7193,0.7890,0.1583,17.611,0.136,8.0,8.572E-01,16.751,0.223,4.9,8.520E-01,13.574,null,-0.9,1.065E+00,9.796,null,0.1,9.994E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0011,2,46,2,46,0,46,1,46,null,null,null,null,null,null,null
7223,0.399989,-45.372670,5.1884397480E+09,2.2675794983E+02,3.2762607574E+01,1.2888122126E+18,3.9861061096E+01,DA,6.9664384766E+03,2.2697595596E+01,7.6035428047E+00,1.7003458925E-04,spec-015271-59327-5188439748.fits,1.7671552658E+01,59327,J150701.88+324545.6,226.7578558,32.7626856,0.7193,0.7890,0.1583,17.611,0.136,8.0,8.572E-01,16.751,0.223,4.9,8.520E-01,13.574,null,-0.9,1.065E+00,9.796,null,0.1,9.994E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0011,2,46,2,46,0,46,1,46,null,null,null,null,null,null,null
7224,0.399989,-45.372670,5.1884397480E+09,2.2675794983E+02,3.2762607574E+01,1.2888122126E+18,3.9861061096E+01,DA,6.9664384766E+03,2.2697595596E+01,7.6035428047E+00,1.7003458925E-04,spec-015271-59361-5188439748.fits,7.1596865654E+00,59361,J150701.88+324545.6,226.7578558,32.7626856,0.7193,0.7890,0.1583,17.611,0.136,8.0,8.572E-01,16.751,0.223,4.9,8.520E-01,13.574,null,-0.9,1.065E+00,9.796,null,0.1,9.994E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0011,2,46,2,46,0,46,1,46,null,null,null,null,null,null,null
7225,0.712381,80.575586,2.7021597914E+16,1.6514205933E+02,7.1634048462E+01,1.0740139231E+18,3.8916954041E+01,DA,4.2369898438E+04,2.6605355835E+02,7.8983826637E+00,4.6717759687E-04,spec-100819-59973-27021597913617110.fits,2.6365068436E+01,59973,J110034.24+713802.6,165.1426789,71.6340809,0.2761,0.2889,0.0809,15.837,0.051,21.3,8.313E-01,15.744,0.130,8.4,9.916E-01,12.857,null,0.3,1.017E+00,9.353,null,-0.3,8.607E-01,1,0,0.000,0.000,0.000,0.000,0000,0,1nnn,0000,21,22,2,22,0,21,0,21,575302066,15.472,0.056,15.585,0.124,15.468,0.218
7276,0.376061,-51.484933,2.7021597907E+16,2.0190403748E+02,8.3979484558E+01,1.7254386910E+18,1.3570981979E+01,DA,1.3327048828E+04,2.2951589584E+01,7.9438133240E+00,4.9252773169E-04,spec-102147-59680-27021597907343340.fits,8.7323325872E-01,59680,J132736.78+835846.3,201.9032582,83.9795496,0.9621,0.8860,0.1319,17.540,0.157,6.9,8.998E-01,17.020,null,1.4,9.465E-01,13.328,null,-1.1,9.852E-01,9.435,0.446,2.4,9.299E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,4,33,0,33,0,31,0,31,null,null,null,null,null,null,null
7277,0.376061,-51.484933,2.7021597907E+16,2.0190403748E+02,8.3979484558E+01,1.7254386910E+18,1.3570981979E+01,DA,1.3327048828E+04,2.2951589584E+01,7.9438133240E+00,4.9252773169E-04,spec-102147-59683-27021597907343340.fits,9.1119699478E+00,59683,J132736.78+835846.3,201.9032582,83.9795496,0.9621,0.8860,0.1319,17.540,0.157,6.9,8.998E-01,17.020,null,1.4,9.465E-01,13.328,null,-1.1,9.852E-01,9.435,0.446,2.4,9.299E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,4,33,0,33,0,31,0,31,null,null,null,null,null,null,null
7282,0.038737,-30.851564,2.7021597906E+16,2.6726785278E+02,7.1752754211E+01,1.6392648794E+18,4.1344505310E+01,DA,6.0000000000E+03,0.0000000000E+00,8.4248313904E+00,8.9498571469E-06,spec-101167-59709-27021597906137879.fits,2.1248733521E+01,59709,J174904.28+714509.9,267.2678352,71.7527634,0.1900,0.2027,-0.0514,17.254,0.066,16.4,8.987E-01,17.672,0.301,3.6,8.659E-01,14.083,null,-2.2,9.831E-01,10.297,null,-1.4,1.046E+00,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,7,124,4,123,0,118,1,118,687966725,16.779,0.160,16.759,null,16.135,null
7283,0.038737,-30.851564,2.7021597906E+16,2.6726785278E+02,7.1752754211E+01,1.6392648794E+18,4.1344505310E+01,DA,6.0000000000E+03,0.0000000000E+00,8.4248313904E+00,8.9498571469E-06,spec-101168-59952-27021597906137879.fits,2.4475395203E+01,59952,J174904.28+714509.9,267.2678352,71.7527634,0.1900,0.2027,-0.0514,17.254,0.066,16.4,8.987E-01,17.672,0.301,3.6,8.659E-01,14.083,null,-2.2,9.831E-01,10.297,null,-1.4,1.046E+00,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,7,124,4,123,0,118,1,118,687966725,16.779,0.160,16.759,null,16.135,null
7284,0.038737,-30.851564,2.7021597906E+16,2.6726785278E+02,7.1752754211E+01,1.6392648794E+18,4.1344505310E+01,DA,6.0000000000E+03,0.0000000000E+00,8.4248313904E+00,8.9498571469E-06,spec-101168-60008-27021597906137879.fits,3.0063428879E+01,60008,J174904.28+714509.9,267.2678352,71.7527634,0.1900,0.2027,-0.0514,17.254,0.066,16.4,8.987E-01,17.672,0.301,3.6,8.659E-01,14.083,null,-2.2,9.831E-01,10.297,null,-1.4,1.046E+00,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,7,124,4,123,0,118,1,118,687966725,16.779,0.160,16.759,null,16.135,null
7285,0.038737,-30.851564,2.7021597906E+16,2.6726785278E+02,7.1752754211E+01,1.6392648794E+18,4.1344505310E+01,DA,6.0000000000E+03,0.0000000000E+00,8.4248313904E+00,8.9498571469E-06,spec-101168-60013-27021597906137879.fits,3.4609607697E+01,60013,J174904.28+714509.9,267.2678352,71.7527634,0.1900,0.2027,-0.0514,17.254,0.066,16.4,8.987E-01,17.672,0.301,3.6,8.659E-01,14.083,null,-2.2,9.831E-01,10.297,null,-1.4,1.046E+00,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,7,124,4,123,0,118,1,118,687966725,16.779,0.160,16.759,null,16.135,null
7286,0.038737,-30.851564,2.7021597906E+16,2.6726785278E+02,7.1752754211E+01,1.6392648794E+18,4.1344505310E+01,DA,6.0000000000E+03,0.0000000000E+00,8.4248313904E+00,8.9498571469E-06,spec-101168-60035-27021597906137879.fits,3.4982261658E+01,60035,J174904.28+714509.9,267.2678352,71.7527634,0.1900,0.2027,-0.0514,17.254,0.066,16.4,8.987E-01,17.672,0.301,3.6,8.659E-01,14.083,null,-2.2,9.831E-01,10.297,null,-1.4,1.046E+00,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,7,124,4,123,0,118,1,118,687966725,16.779,0.160,16.759,null,16.135,null
7290,0.320953,-76.858868,2.7021598111E+16,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,2.0105442047E+01,DA,2.0527199219E+04,2.1387608337E+02,7.1701455116E+00,1.6008355306E-04,spec-017031-59616-27021598111380103.fits,1.2864192963E+01,59616,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
7379,0.139385,-19.969767,2.7021598052E+16,7.4405731201E+01,1.4807837009E+00,3.2319166764E+18,9.4995208740E+02,DA,1.7763630859E+04,7.1236367188E+04,8.7500000000E+00,2.4000036065E-03,spec-103949-59911-27021598052158368.fits,1.6755285263E+01,59911,J045737.37+012850.9,74.4057180,1.4808201,0.4948,0.5594,-0.1216,16.253,0.090,12.1,8.022E-01,16.558,0.361,3.0,1.036E+00,12.783,null,-1.4,8.787E-01,9.131,null,-0.3,9.888E-01,1,0,0.000,0.000,0.000,0.000,000P,0,1nnn,0011,8,14,0,14,0,14,0,14,null,null,null,null,null,null,null
7397,0.916213,-78.519903,2.7021597933E+16,5.7881011963E+00,-5.6162720919E-01,2.5422009393E+18,5.4948004150E+02,DA,1.5422907227E+04,7.7092529297E+01,7.9925427437E+00,7.4570576544E-05,spec-104653-59882-27021597933125910.fits,2.5316511154E+01,59882,J002309.08-003341.6,5.7878518,-0.5615766,0.9589,0.9625,-0.3254,16.859,0.153,7.1,7.973E-01,16.243,null,1.6,9.800E-01,12.584,null,-0.3,8.705E-01,9.000,null,0.0,8.339E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,1,12,0,12,0,12,0,12,null,null,null,null,null,null,null
